dateid,CalendarDate,CalendarQuarter,YearMonth,SubsidiaryCode,SubsidiaryName,TPId,TPNamee,DeviceName,PFAMName,ProductPartNbr, SellThruQTY , SellinQTY 
4/3/2019,4/3/2019,2019-Q2,201904,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 8 , -   
3/1/2020,3/1/2020,2020-Q1,202003,10,United States,27898,Retailer-1,Device-3,Device-1 i5-8350/8/256,PGUXXXX, 36 , -   
3/6/2018,3/6/2018,2018-Q1,201803,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M4GB BlackTCBndl M1796,-0GGXXXX, 88 , 205 
2/3/2017,2/3/2017,2017-Q1,201702,10,United States,27898,Retailer-1,Device-1,Device-1 128GB M 4GB No Pen Sustain,FMLXXXX, 2 , -   
11/10/2016,11/10/2016,2016-Q4,201611,10,United States,27898,Retailer-1,Device-1,Device-1 128GB i5 4GB,*!R5XXXX, 165 , -   
2/13/2018,2/13/2018,2018-Q1,201802,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 113 , -   
9/28/2017,9/28/2017,2017-Q3,201709,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i5 8GB M1796,FJXXXXX, 146 , -   
1/9/2018,1/9/2018,2018-Q1,201801,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M4GB BlackTCBndl M1796,-0GGXXXX, 49 , -   
4/9/2018,4/9/2018,2018-Q2,201804,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 27 , 80 
6/17/2017,6/17/2017,2017-Q2,201706,10,United States,27898,Retailer-1,Device-1,Device-1 128GBi5 4GB DevNoPen Cover Bndl,DQQXXXX, 128 , -   
6/23/2018,6/23/2018,2018-Q2,201806,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 42 , -   
10/1/2019,10/1/2019,2019-Q4,201910,10,United States,27898,Retailer-1,Device-3,Device-1 i5-8350/8/256,PGUXXXX, 41 , 54 
11/24/2017,11/24/2017,2017-Q4,201711,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB BlackTCBndl M1796,-0G-0XXXX," 1,141 ", -   
10/24/2016,10/24/2016,2016-Q4,201610,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, 141 , 270 
1/10/2018,1/10/2018,2018-Q1,201801,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i5 8GB M1796,FJXXXXX, 137 , -   
12/21/2018,12/21/2018,2018-Q4,201812,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/256,-0MWXXXX, 161 , 23 
2/1/2020,2/1/2020,2020-Q1,202002,10,United States,27898,Retailer-1,Device-3,Device-1 i5-8350/8/256,PGUXXXX, 35 , -   
2/1/2018,2/1/2018,2018-Q1,201802,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i5 8GB M1796,FJXXXXX, 7 , -   
10/6/2019,10/6/2019,2019-Q4,201910,10,United States,27898,Retailer-1,Device-2,Device-1 R 128GB M4GB TCBndl DB M1796,PGJXXXX, 81 , -   
5/18/2017,5/18/2017,2017-Q2,201705,10,United States,27898,Retailer-1,Device-1,Device-1 128GB M 4GB No Pen Sustain,FMLXXXX, 115 , -   
11/14/2016,11/14/2016,2016-Q4,201611,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i7 8GB,*!Q9XXXX, 27 , -   
8/30/2018,8/30/2018,2018-Q3,201808,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M4GB BlackTCBndl M1796,-0GGXXXX, 37 , -   
10/6/2017,10/6/2017,2017-Q4,201710,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 94 , -   
9/27/2017,9/27/2017,2017-Q3,201709,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 102 , -   
2/20/2019,2/20/2019,2019-Q1,201902,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/128 DB,-0MUXXXX, 17 , -   
8/25/2019,8/25/2019,2019-Q3,201908,10,United States,27898,Retailer-1,Device-4,Device-1 i5/16/256,QKKXXXX, 3 , -   
5/14/2018,5/14/2018,2018-Q2,201805,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/512 GPU,-0NLXXXX, 24 , 60 
3/2/2019,3/2/2019,2019-Q1,201903,10,United States,27898,Retailer-1,Device-2,Device-1 R 128GB M4GB TCBndl DB M1796,LJJXXXX, 139 , -   
6/1/2019,6/1/2019,2019-Q2,201906,10,United States,27898,Retailer-1,Device-3,Device-1 i5-8350/8/256,PGUXXXX, 74 , -   
11/6/2018,11/6/2018,2018-Q4,201811,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i5 8GB M1796,FJXXXXX, 14 , -   
11/21/2017,11/21/2017,2017-Q4,201711,10,United States,27898,Retailer-1,Device-2,Device-1 1TB i7 16GB M1796,FKKXXXX, 3 , -   
11/18/2017,11/18/2017,2017-Q4,201711,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 40 , -   
11/11/2019,11/11/2019,2019-Q4,201911,75,Canada,27898,Retailer-1,Device-3,Device-1 i7/16/512 GPU Exchange,J-0ZXXXX, -   , 0 
10/17/2016,10/17/2016,2016-Q4,201610,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, 54 , 44 
3/24/2020,3/24/2020,2020-Q1,202003,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/128 DB,-0MUXXXX, 25 , 105 
5/29/2019,5/29/2019,2019-Q2,201905,10,United States,27898,Retailer-1,Device-3,Device-1 i5-8350/8/256,PGUXXXX, 24 , 20 
4/10/2020,4/10/2020,2020-Q2,202004,10,United States,27898,Retailer-1,Device-3,Device-1 i5-8350/8/256,PGUXXXX, 18 , -   
3/28/2019,3/28/2019,2019-Q1,201903,10,United States,27898,Retailer-1,Device-2,Device-1 LTE 256GB i5 8GB M1807,GWMXXXX, 0 , -   
2/18/2017,2/18/2017,2017-Q1,201702,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i7 16GB,T-02XXXX, 3 , -   
1/8/2019,1/8/2019,2019-Q1,201901,10,United States,27898,Retailer-1,Device-2,Device-1 R 128GB M4GB TCBndl DB M1796,LJJXXXX, 67 , -   
12/19/2019,12/19/2019,2019-Q4,201912,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/128 DB,-0MUXXXX, 20 , -   
9/6/2016,9/6/2016,2016-Q3,201609,10,United States,27898,Retailer-1,Device-1,Device-1 512GB i7 16GB,T-04XXXX, 17 , -   
12/9/2016,12/9/2016,2016-Q4,201612,10,United States,27898,Retailer-1,Device-1,Device-1 512GB i7 16GB,T-04XXXX, 6 , -   
4/19/2017,4/19/2017,2017-Q2,201704,10,United States,27898,Retailer-1,Device-1,Device-1 512GB i7 16GB,T-04XXXX, 1 , -   
2/28/2020,2/28/2020,2020-Q1,202002,10,United States,27898,Retailer-1,Device-4,Device-1 i5/16/256,QKKXXXX, 5 , -   
12/4/2018,12/4/2018,2018-Q4,201812,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i7 8G M1796,FJZXXXX, 1 , -   
3/25/2020,3/25/2020,2020-Q1,202003,10,United States,27898,Retailer-1,Device-3,Device-1 i5-8350/8/256,PGUXXXX, 47 , -   
12/10/2018,12/10/2018,2018-Q4,201812,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/128 DB,-0MUXXXX, 8 , -   
12/20/2019,12/20/2019,2019-Q4,201912,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 6 , -   
8/8/2018,8/8/2018,2018-Q3,201808,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/512 GPU,-0NLXXXX, 9 , -   
4/18/2019,4/18/2019,2019-Q2,201904,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/512 GPU,-0NLXXXX, 12 , 13 
11/13/2019,11/13/2019,2019-Q4,201911,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/512 GPU,-0NLXXXX, 15 , -   
3/7/2017,3/7/2017,2017-Q1,201703,10,United States,27898,Retailer-1,Device-1,Device-1 1TB i7 16GB,SU4XXXX, 0 , -   
6/5/2017,6/5/2017,2017-Q2,201706,10,United States,27898,Retailer-1,Device-1,Device-1 1TB i7 16GB,SU4XXXX, 3 , -   
9/26/2017,9/26/2017,2017-Q3,201709,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M 4GB M1796,FJRXXXX, 19 , -   
11/10/2017,11/10/2017,2017-Q4,201711,10,United States,27898,Retailer-1,Device-1,Device-1 128GB i5 4GB,*!R5XXXX, 15 , -   
3/31/2018,3/31/2018,2018-Q1,201803,10,United States,27898,Retailer-1,Device-2,Device-1 512GB i7 16GB M1796,FK-0XXXX, 1 , -   
3/4/2018,3/4/2018,2018-Q1,201803,10,United States,27898,Retailer-1,Device-2,Device-1 512GB i7 16GB M1796,FK-0XXXX, 12 , -   
1/1/2018,1/1/2018,2018-Q1,201801,10,United States,27898,Retailer-1,Device-2,Device-1 512GB i7 16GB M1796,FK-0XXXX, 0 , -   
7/11/2018,7/11/2018,2018-Q3,201807,10,United States,27898,Retailer-1,Device-2,Device-1 512GB i7 16GB M1796,FK-0XXXX, 3 , -   
12/29/2017,12/29/2017,2017-Q4,201712,10,United States,27898,Retailer-1,Device-2,Device-1 512GB i7 16GB M1796,FK-0XXXX, 3 , -   
2/26/2020,2/26/2020,2020-Q1,202002,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 3 , -   
8/20/2018,8/20/2018,2018-Q3,201808,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 2 , -   
1/17/2020,1/17/2020,2020-Q1,202001,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 2 , -   
2/9/2020,2/9/2020,2020-Q1,202002,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 2 , -   
4/21/2019,4/21/2019,2019-Q2,201904,10,United States,27898,Retailer-1,Device-2,Device-1 R 128GB M4GB TCBndl DB M1796,LJJXXXX, 10 , -   
1/21/2018,1/21/2018,2018-Q1,201801,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB BlackTCBndl M1796,-0G-0XXXX, 3 , -   
7/14/2018,7/14/2018,2018-Q3,201807,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/512 GPU,-0NLXXXX, 8 , -   
5/4/2018,5/4/2018,2018-Q2,201805,10,United States,27898,Retailer-1,Device-2,Device-1 1TB i7 16GB M1796,FKKXXXX, 1 , -   
2/22/2019,2/22/2019,2019-Q1,201902,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/512 GPU,FUXXXXX, 3 , -   
12/26/2019,12/26/2019,2019-Q4,201912,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/512 GPU,FUXXXXX, 2 , 3 
10/2/2019,10/2/2019,2019-Q4,201910,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/512 GPU,FUXXXXX, 4 , -   
11/14/2016,11/14/2016,2016-Q4,201611,10,United States,27898,Retailer-1,Device-1,Device-1 128GB M 4GB,SU3XXXX, 21 , -   
7/2/2019,7/2/2019,2019-Q3,201907,10,United States,27898,Retailer-1,Device-4,Device-1 i5/16/256,QKKXXXX, 4 , -   
4/28/2018,4/28/2018,2018-Q2,201804,10,United States,27898,Retailer-1,Device-1,Device-1 128GBi5 4GB DevNoPen Cover Bndl,DQQXXXX, 0 , -   
12/1/2019,12/1/2019,2019-Q4,201912,10,United States,27898,Retailer-1,Device-4,Device-1 i5/16/256,QKKXXXX, 6 , -   
3/18/2020,3/18/2020,2020-Q1,202003,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/1TB GPU,-0NNXXXX, 0 , -   
3/8/2019,3/8/2019,2019-Q1,201903,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 2 , -   
1/15/2019,1/15/2019,2019-Q1,201901,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 1 , -   
1/7/2016,1/7/2016,2016-Q1,201601,10,United States,27898,Retailer-1,Device-1,Device-1 512GB i7 16GB,T-04XXXX, -   , 16 
4/20/2016,4/20/2016,2016-Q2,201604,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i7 8GB,*!Q9XXXX, -   , 198 
1/15/2018,1/15/2018,2018-Q1,201801,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, -   , 10 
11/10/2015,11/10/2015,2015-Q4,201511,10,United States,27898,Retailer-1,Device-1,Device-1 128GB M 4GB,SU3XXXX, -   , 8 
5/31/2019,5/31/2019,2019-Q2,201905,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 32 , 7 
7/11/2018,7/11/2018,2018-Q3,201807,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 5 , 75 
7/19/2017,7/19/2017,2017-Q3,201707,10,United States,27898,Retailer-1,Device-1,Device-1 1TB i7 16GB,SU4XXXX, 1 , -   
2/12/2016,2/12/2016,2016-Q1,201602,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i7 8GB,*!Q9XXXX, -   , 134 
7/8/2016,7/8/2016,2016-Q3,201607,10,United States,47922,Retailer-3,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, 1 , -   
7/7/2017,7/7/2017,2017-Q3,201707,10,United States,47922,Retailer-3,Device-1,Device-1 128GB i5 4GB Demo,U4PXXXX, 1 , -   
10/21/2016,10/21/2016,2016-Q4,201610,10,United States,47922,Retailer-3,Device-1,Device-1 512GB i7 16GB,T-04XXXX, 4 , -   
8/26/2016,8/26/2016,2016-Q3,201608,10,United States,47922,Retailer-3,Device-1,Device-1 512GB i7 16GB Commer,TN3XXXX, 1 , -   
4/14/2017,4/14/2017,2017-Q2,201704,10,United States,47922,Retailer-3,Device-1,Device-1 256GB i7 8GB,*!Q9XXXX, 1 , -   
10/23/2018,10/23/2018,2018-Q4,201810,10,United States,47922,Retailer-3,Device-2,Device-1 LTE 256GB i5 8GB Comm M1807,GWPXXXX, 0 , -   
6/13/2019,6/13/2019,2019-Q2,201906,10,United States,47922,Retailer-3,Device-3,Device-1 i5-8350/8/256 Comm,PGVXXXX, 0 , -   
10/5/2018,10/5/2018,2018-Q4,201810,10,United States,47922,Retailer-3,Device-2,Device-1 128GB i5 8GB Comm M1796,KJSXXXX, 0 , -   
7/11/2018,7/11/2018,2018-Q3,201807,10,United States,47922,Retailer-3,Device-2,Device-1 256GB i5 8GB Comm M1796,FJYXXXX, 1 , -   
4/24/2019,4/24/2019,2019-Q2,201904,10,United States,47922,Retailer-3,Device-2,Device-1256GBi5 8GB SigTCBndlM1796CMMR,PFNXXXX, 1 , -   
3/12/2019,3/12/2019,2019-Q1,201903,10,United States,47922,Retailer-3,Device-3,Device-1 i7/8/256 GPU Comm,-0N6XXXX, 0 , -   
12/28/2017,12/28/2017,2017-Q4,201712,10,United States,47922,Retailer-3,Device-2,Device-1 128GB M 4GB Comm M1796,FJSXXXX, 1 , -   
3/22/2018,3/22/2018,2018-Q1,201803,10,United States,47922,Retailer-3,Device-2,Device-1 256GB i7 8G Comm M1796,FKGXXXX, 2 , -   
4/30/2018,4/30/2018,2018-Q2,201804,10,United States,47922,Retailer-3,Device-2,Device-1 256GB i7 8G Comm M1796,FKGXXXX, 1 , -   
4/18/2018,4/18/2018,2018-Q2,201804,10,United States,47922,Retailer-3,Device-3,Device-1 i7/16/512 GPU Comm,-0NMXXXX, 0 , -   
5/1/2017,5/1/2017,2017-Q2,201705,10,United States,47922,Retailer-3,Device-1,Device-1 256GB i5 8GB Commer,7AXXXXX, 2 , -   
8/29/2017,8/29/2017,2017-Q3,201708,10,United States,47922,Retailer-3,Device-1,Device-1 256GB i5 8GB Commer,7AXXXXX, 1 , -   
10/17/2017,10/17/2017,2017-Q4,201710,10,United States,47922,Retailer-3,Device-2,Device-1 256GB i5 8GB Comm M1796,FJYXXXX, 0 , -   
7/25/2016,7/25/2016,2016-Q3,201607,10,United States,47922,Retailer-3,Device-1,Device-1 128GB M 4GB,SU3XXXX, -   , 16 
3/24/2017,3/24/2017,2017-Q1,201703,10,United States,27898,Retailer-1,Device-1,Device-1 128GBM4GB DevNoPenSigCover Bndl,DQSXXXX, 1 , -   
12/10/2018,12/10/2018,2018-Q4,201812,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 0 , -   
9/27/2018,9/27/2018,2018-Q3,201809,10,United States,27898,Retailer-1,Device-1,Device-1 128GB i5 4GB,*!R5XXXX, 0 , -   
7/17/2017,7/17/2017,2017-Q3,201707,10,United States,27898,Retailer-1,Device-1,Device-1 128GBi5 4GB DevNoPen Cover Bndl,DQQXXXX, 90 ," 2,110 "
4/10/2019,4/10/2019,2019-Q2,201904,10,United States,27898,Retailer-1,Device-2,Device-1 R 128GB M4GB TCBndl DB M1796,LJJXXXX, 30 , 101 
7/5/2019,7/5/2019,2019-Q3,201907,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/128 DB,-0MUXXXX, 13 , -   
6/9/2018,6/9/2018,2018-Q2,201806,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 10 , -   
7/29/2017,7/29/2017,2017-Q3,201707,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i5 8GB M1796,FJXXXXX, 51 , 100 
6/23/2018,6/23/2018,2018-Q2,201806,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 70 , -   
5/9/2018,5/9/2018,2018-Q2,201805,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 59 , -   
7/16/2018,7/16/2018,2018-Q3,201807,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 21 , -   
5/25/2017,5/25/2017,2017-Q2,201705,10,United States,27898,Retailer-1,Device-1,Device-1 128GB M 4GB No Pen Sustain,FMLXXXX, 79 , -   
4/7/2018,4/7/2018,2018-Q2,201804,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i5 8GB M1796,FJXXXXX, 84 , -   
12/29/2017,12/29/2017,2017-Q4,201712,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 28 , 12 
8/22/2019,8/22/2019,2019-Q3,201908,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 27 , 18 
4/8/2017,4/8/2017,2017-Q2,201704,10,United States,27898,Retailer-1,Device-1,Device-1 128GB i5 4GB,*!R5XXXX, 116 , -   
3/17/2018,3/17/2018,2018-Q1,201803,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 4GB M1796,FJTXXXX, 36 , -   
7/29/2018,7/29/2018,2018-Q3,201807,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i5 8GB M1796,FJXXXXX, 56 , -   
5/13/2019,5/13/2019,2019-Q2,201905,10,United States,27898,Retailer-1,Device-3,Device-1 i5-8350/8/256,PGUXXXX, 96 , 315 
8/31/2018,8/31/2018,2018-Q3,201808,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M4GB BlackTCBndl M1796,-0GGXXXX, 68 , -   
5/14/2018,5/14/2018,2018-Q2,201805,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/256,-0MWXXXX, 82 , 806 
3/22/2018,3/22/2018,2018-Q1,201803,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/128 DB,-0MUXXXX, 13 , 34 
12/5/2019,12/5/2019,2019-Q4,201912,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 16 , -   
8/29/2018,8/29/2018,2018-Q3,201808,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 31 , -   
5/22/2018,5/22/2018,2018-Q2,201805,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/256,-0MWXXXX, 79 , 44 
6/12/2017,6/12/2017,2017-Q2,201706,10,United States,27898,Retailer-1,Device-1,Device-1 128GB M 4GB No Pen Sustain,FMLXXXX, 41 , -   
7/20/2018,7/20/2018,2018-Q3,201807,10,United States,27898,Retailer-1,Device-2,Device-1 128GBi5 8GBColorTCBndlDB M1796,KL-0XXXX, 18 , -   
6/9/2019,6/9/2019,2019-Q2,201906,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/128 DB,-0MUXXXX, 31 , -   
7/9/2019,7/9/2019,2019-Q3,201907,10,United States,27898,Retailer-1,Device-2,Device-1 R 128GB M4GB TCBndl DB M1796,LJJXXXX, 9 , -   
1/5/2017,1/5/2017,2017-Q1,201701,10,United States,27898,Retailer-1,Device-1,Device-1 128GB M 4GB,SU3XXXX, 0 , -   
10/23/2019,10/23/2019,2019-Q4,201910,10,United States,27898,Retailer-1,Device-2,Device-1 R 128GB M4GB TCBndl DB M1796,PGJXXXX, 1 , -   
1/13/2018,1/13/2018,2018-Q1,201801,10,United States,27898,Retailer-1,Device-2,Device-1 256GB i7 8G M1796,FJZXXXX, 30 , -   
5/12/2017,5/12/2017,2017-Q2,201705,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i5 8GB,*!R3XXXX, 99 , -   
10/26/2018,10/26/2018,2018-Q4,201810,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 11 , -   
5/1/2018,5/1/2018,2018-Q2,201805,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 7 , 37 
2/1/2017,2/1/2017,2017-Q1,201702,10,United States,27898,Retailer-1,Device-1,Device-1 256GB i7 16GB,T-02XXXX, 17 , -   
7/14/2018,7/14/2018,2018-Q3,201807,10,United States,27898,Retailer-1,Device-2,Device-1 128GB i5 8GB M1796,KJRXXXX, 36 , -   
8/14/2018,8/14/2018,2018-Q3,201808,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/128 DB,-0MUXXXX, 16 , -   
1/26/2017,1/26/2017,2017-Q1,201701,10,United States,27898,Retailer-1,Device-1,Device-1 512GB i7 16GB,T-04XXXX, 24 , -   
2/12/2020,2/12/2020,2020-Q1,202002,10,United States,27898,Retailer-1,Device-3,Device-1 i5-8350/8/256,PGUXXXX, 24 , -   
10/3/2018,10/3/2018,2018-Q4,201810,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 9 , -   
3/16/2018,3/16/2018,2018-Q1,201803,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 4 , -   
2/10/2019,2/10/2019,2019-Q1,201902,10,United States,27898,Retailer-1,Device-2,Device-1 R 128GB M4GB TCBndl DB M1796,LJJXXXX, 222 , -   
2/7/2018,2/7/2018,2018-Q1,201802,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 10 , -   
11/4/2019,11/4/2019,2019-Q4,201911,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/256 GPU,-0NRXXXX, 0 , -   
4/29/2018,4/29/2018,2018-Q2,201804,10,United States,27898,Retailer-1,Device-3,Device-1 i7/8/256 GPU,-0N4XXXX, 20 , -   
7/13/2017,7/13/2017,2017-Q3,201707,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M 4GB M1796,FJRXXXX, 12 , 56 
10/11/2018,10/11/2018,2018-Q4,201810,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/1TB GPU,-0NNXXXX, 1 , 4 
12/1/2018,12/1/2018,2018-Q4,201812,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/1TB GPU,-0NNXXXX, 2 , 31 
3/23/2020,3/23/2020,2020-Q1,202003,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/1TB GPU,-0NNXXXX, 2 , -   
5/9/2019,5/9/2019,2019-Q2,201905,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/1TB GPU,-0NNXXXX, 1 , -   
1/14/2018,1/14/2018,2018-Q1,201801,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/1TB GPU,-0NNXXXX, 3 , -   
5/1/2018,5/1/2018,2018-Q2,201805,10,United States,27898,Retailer-1,Device-3,Device-1 i7/16/512 GPU,-0NLXXXX, 12 , -   
9/21/2018,9/21/2018,2018-Q3,201809,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M 4GB M1796,FJRXXXX, 460 , -   
6/3/2018,6/3/2018,2018-Q2,201806,10,United States,27898,Retailer-1,Device-2,Device-1 128GB M 4GB M1796,FJRXXXX, (0), -   
1/29/2018,1/29/2018,2018-Q1,201801,10,United States,27898,Retailer-1,Device-1,Device-1 128GB i5 4GB,*!R5XXXX, 6 , -   
6/16/2019,6/16/2019,2019-Q2,201906,10,United States,27898,Retailer-1,Device-3,Device-1 i5/8/256,-0MWXXXX, 4 , -   
1/7/2018,1/7/2018,2018-Q1,201801,10,United States,27898,Retailer-1,Device-2,Device-1 512GB i7 16GB M1796,FK-0XXXX, 1 , -   
6/30/2017,6/30/2017,2017-Q2,201706,10,United States,27898,Retailer-1,Device-2,Device-1 512GB i7 16GB M1796,FK-0XXXX, 4 , -   
12/2/2017,12/2/2017,2017-Q4,201712,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 1 , -   
2/25/2019,2/25/2019,2019-Q1,201902,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 1 , -   
2/8/2020,2/8/2020,2020-Q1,202002,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 2 , -   
7/25/2019,7/25/2019,2019-Q3,201907,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 3 , -   
10/16/2019,10/16/2019,2019-Q4,201910,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 1 , -   
8/31/2018,8/31/2018,2018-Q3,201808,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 2 , -   
6/8/2019,6/8/2019,2019-Q2,201906,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 0 , -   
2/15/2019,2/15/2019,2019-Q1,201902,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/1TB GPU,FV-0XXXX, 1 , 26 
12/2/2018,12/2/2018,2018-Q4,201812,10,United States,27898,Retailer-1,Device-2,Device-1 R 128GB M4GB TCBndl DB M1796,LJJXXXX, 0 , -   
6/30/2018,6/30/2018,2018-Q2,201806,10,United States,27898,Retailer-1,Device-2,Device-1 1TB i7 16GB M1796,FKKXXXX, 0 , -   
5/15/2018,5/15/2018,2018-Q2,201805,10,United States,27898,Retailer-1,Device-2,Device-1 1TB i7 16GB M1796,FKKXXXX, 1 , -   
4/7/2018,4/7/2018,2018-Q2,201804,10,United States,27898,Retailer-1,Device-2,Device-1 1TB i7 16GB M1796,FKKXXXX, 1 , -   
2/7/2018,2/7/2018,2018-Q1,201802,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/512 GPU,FUXXXXX, 5 , -   
5/25/2018,5/25/2018,2018-Q2,201805,10,United States,27898,Retailer-1,Device-4,Device-1 i7/16/512 GPU,FUXXXXX, 9 , -   
